sale_id,product_id,product_name,category,manufacturer,batch_number,expiration_date,restock_date,units_in_stock,units_sold,sale_date,unit_price,total_sale_amount,store_id,store_name,store_street_address,store_city,store_state,store_postal_code,store_country,sale_month,sale_year,days_to_expiry,days_since_restock,total_units_sold,transaction_count,avg_units_sold,fuzzy_score,movement_class
SYN00942,P1032,Clopidogrel 75mg,antiplatelet,HealWell Pharma,CLO-24C-032,2026-05-03,2025-03-19,73,3,2025-03-23,22.11346793029095,66.34,ST032,Care Max,200 Main Ave,Raleigh,NC,27601,USA,3,2025,31,379,106,52,2.0384615384615383,3.439,Slow Moving
SYN00944,P1026,Multivitamin Adult,supplement,NutriHealth Inc,MLT-24B-026,2026-06-04,2025-05-27,129,10,2025-06-02,10.60834157560359,106.08,ST026,Northside Drugs,201 North St,Baltimore,MD,21201,USA,6,2025,63,310,567,57,9.947368421052632,5.518,Moderate
SYN00945,P1092,Levothyroxine 75mcg,hormone,ThyroGenix,LEV-23F,2028-01-27,2026-01-20,10,3,2026-04-10,34.56190732951726,103.69,ST027,Care Max Pharmacy,9212 Pinecrest Rd,Columbia,SC,29223,USA,4,2026,665,72,106,51,2.0784313725490198,3.439,Slow Moving
SYN00946,P1549,Rosuvastatin 10mg,lipid-lowering,CardioGen,ROS-2402B,2026-02-23,2024-03-01,80,5,2024-03-09,23.43786543946414,117.19,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,3,2024,-38,762,221,44,5.0227272727272725,3.484,Slow Moving
SYN00947,P1017,Zinc 50mg,supplement,NutriHealth Inc,ZNC-24B-017,2026-03-05,2025-01-27,110,5,2025-02-10,7.250102786948849,36.25,ST017,PrimeHealth,800 Health St,Phoenix,AZ,85004,USA,2,2025,-28,430,321,46,6.978260869565218,3.744,Moderate
SYN00947,P1017,Zinc 50mg,supplement,NutriHealth Inc,ZNC-24B-017,2026-03-05,2025-01-27,110,5,2025-02-10,7.250102786948849,36.25,ST017,PrimeHealth,800 Health St,Phoenix,AZ,85004,USA,2,2025,-28,430,251,43,5.837209302325581,3.383,Slow Moving
SYN00948,P1042,Hydroxyzine 10mg,antihistamine,AllergyFree Ltd,HYZ-24C-042,2026-04-20,2025-02-20,46,2,2025-02-23,16.62711996977223,33.25,ST041,CommunityMed,500 Oakridge Rd,Columbus,OH,43215,USA,2,2025,18,406,163,53,3.0754716981132075,3.44,Slow Moving
SYN00949,P1109,Lansoprazole 30mg,antacid,DigestAid Corp,LAN-25A,2028-07-29,2027-06-05,236,21,2027-06-24,12.856069527136064,269.98,ST040,Eastside Pharmacy,3490 Ridge Rd,Cleveland,OH,44102,USA,6,2027,849,-429,1045,52,20.096153846153847,6.138,Moderate
SYN00950,P1350,Hydrocodone/APAP 5/325,analgesic,PainRelief Ltd.,HYC-24B,2025-10-08,2024-09-09,39,4,2024-09-10,13.744686677003346,54.98,ST039,Metro Medical,350 8th Ave,New York,NY,10011,USA,9,2024,-176,570,155,53,2.9245283018867925,3.439,Slow Moving
SYN00952,P1018,Hydrochlorothiazide 25mg,diuretic,MediCore Labs,HCT-23H-018,2026-11-30,2025-11-21,77,6,2025-12-01,11.209133602608036,67.25,ST018,Riverfront Drugs,22 River Rd,St. Louis,MO,63102,USA,12,2025,242,132,332,54,6.148148148148148,4.667,Moderate
SYN00953,P1641,Claritin-D 24 Hour,antihistamine,AllergyFree Labs,CLAR-2401V,2025-11-26,2024-09-24,71,10,2024-10-05,17.792204471185226,177.92,ST021,UrbanMed Pharmacy,420 Elm St,Newark,NJ,7107,USA,10,2024,-127,555,423,47,9.0,3.898,Moderate
SYN00954,P1313,Vitamin D3 2000 IU,supplement,NutriHealth Inc,VITD-24C,2027-10-16,2026-10-01,167,10,2026-10-11,11.017176004194516,110.17,ST035,HealthFirst Pharmacy,1000 Main St,Boston,MA,2118,USA,10,2026,562,-182,577,58,9.948275862068966,5.94,Moderate
SYN00955,P1344,Ciprofloxacin 500mg,antibiotic,MediCore Labs,CIP-24A,2027-05-29,2026-06-17,70,5,2026-06-13,18.89683149632546,94.48,ST038,Summit Pharmacy,57 Hill Rd,Salt Lake City,UT,84101,USA,6,2026,422,-76,301,59,5.101694915254237,6.149,Moderate
SYN00956,P1021,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-2401A,2025-09-21,2024-08-10,112,4,2024-09-11,9.26608923020947,37.06,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802,USA,9,2024,-193,600,168,57,2.9473684210526314,4.193,Moderate
SYN00956,P1021,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-2401A,2025-09-21,2024-08-10,112,4,2024-09-11,9.26608923020947,37.06,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802,USA,9,2024,-193,600,143,50,2.86,3.439,Slow Moving
SYN00956,P1021,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-2401A,2025-09-21,2024-08-10,112,4,2024-09-11,9.26608923020947,37.06,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802,USA,9,2024,-193,600,381,95,4.010526315789473,6.217,Moderate
SYN00957,P1669,Magnesium Citrate 200mg,supplement,NutriHealth,MAG-2402V,2025-07-05,2024-05-22,99,5,2024-06-24,6.894738229561908,34.47,ST011,Sunrise Health,2107 Market St,Riverside,CA,92501,USA,6,2024,-271,680,291,49,5.938775510204081,4.362,Moderate
SYN00958,P1329,Folic Acid 800mcg,supplement,NutriHealth,FA-2402F,2026-02-21,2024-02-01,107,7,2024-02-21,6.090718868887977,42.64,ST011,Sunrise Health,2107 Market St,Riverside,CA,92501,USA,2,2024,-40,791,312,44,7.090909090909091,3.544,Moderate
SYN00960,P1087,Prednisone 20mg,other,Sterix Pharma,PRED-25A,2028-09-01,2027-07-02,63,6,2027-07-10,13.656036190813184,81.94,ST030,CityMed RX,400 Oak Dr,Charlotte,NC,28205,USA,7,2027,883,-456,308,46,6.695652173913044,3.744,Moderate
SYN00961,P1607,Simethicone 80mg,antacid,GastroCare,SIM-2402Q,2025-08-04,2024-07-30,110,4,2024-08-06,7.088029818326064,28.35,ST011,Sunrise Health,2107 Market St,Riverside,CA,92501,USA,8,2024,-241,611,254,52,4.884615384615385,3.953,Moderate
SYN00962,P1307,Loratadine 10mg,antihistamine,AllergyFree Labs,LORA-2402B,2025-12-12,2024-11-21,78,9,2024-12-07,6.986593040356079,62.88,ST025,Care Max Pharmacy,2513 River Rd,Lafayette,LA,70501,USA,12,2024,-111,497,439,49,8.959183673469388,4.362,Moderate
SYN00963,P1201,Doxycycline 100mg,antibiotic,MediCore Labs,DOX-24B,2026-08-25,2025-09-16,76,5,2025-09-08,15.518058597440389,77.59,ST024,Peak Pharmacy,22 Ridge Ln,Denver,CO,80204,USA,9,2025,145,198,255,43,5.930232558139535,3.403,Slow Moving
SYN00964,P1205,Metformin 500mg,antidiabetic,GlucoLabs,METF-2405B,2026-08-05,2024-06-22,184,11,2024-07-13,9.27357990157392,102.01,ST027,Community Health RX,390 Oakley Ln,Mobile,AL,36609,USA,7,2024,125,649,620,63,9.841269841269842,6.223,Moderate
SYN00965,P1001,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-24A-001,2025-12-06,2024-10-27,116,2,2024-11-04,7.831698732309332,15.66,ST001,HealthFirst Pharmacy,123 Market St,Springfield,IL,62701,USA,11,2024,-117,522,391,98,3.989795918367347,4.641,Moderate
SYN00966,P1615,Meclizine 25mg,antihistamine,AllergyFree Labs,MEC-2402M,2026-02-20,2024-03-10,47,1,2024-03-15,8.953156157100903,8.95,ST022,MetroCare Pharmacy,1220 Maple Ave,Newport,KY,41071,USA,3,2024,-41,753,87,45,1.9333333333333333,3.439,Slow Moving
SYN00967,P1091,Hydrocortisone Cream,other,Sterix Pharma,HC-24C,2027-09-24,2026-10-10,58,3,2027-01-19,9.504323452465393,28.51,ST037,PharmSave,1500 Clifton Rd,Atlanta,GA,30322,USA,1,2027,540,-191,150,51,2.9411764705882355,3.439,Slow Moving
SYN00968,P1022,Lisinopril 10mg,antihypertensive,MediCore Labs,LIS-24L-022,2027-01-05,2026-01-07,187,11,2026-01-09,7.887177346241706,86.76,ST022,Healthy Living,603 Wellness St,Miami,FL,33101,USA,1,2026,278,85,482,48,10.041666666666666,4.381,Moderate
SYN00969,P1083,Clindamycin 300mg,antibiotic,MediCore Labs,CLI-25A,2028-11-02,2027-10-15,82,4,2027-10-23,22.03911138698289,88.16,ST032,BestMed,1905 Westgate Blvd,Austin,TX,78745,USA,10,2027,945,-561,210,43,4.883720930232558,3.223,Slow Moving
SYN00970,P1435,Naproxen 220mg,analgesic,HealWell Pharma,NAP-2404B,2026-05-04,2024-04-02,53,2,2024-04-11,11.46499792995268,22.93,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904,USA,4,2024,32,730,132,44,3.0,3.378,Slow Moving
SYN00971,P1097,Hydrochlorothiazide 25mg,other,CardioPlus,HCT-24A,2028-03-11,2027-03-05,67,9,2027-04-16,14.316210071055556,128.85,ST029,QuickMed Pharmacy,801 Elm St,Tampa,FL,33605,USA,4,2027,709,-337,326,41,7.951219512195122,3.439,Slow Moving
SYN00973,P1097,Hydrochlorothiazide 25mg,other,CardioPlus,HCT-24A,2028-02-13,2027-03-11,74,8,2027-04-14,13.708587381394182,109.67,ST029,QuickMed Pharmacy,801 Elm St,Tampa,FL,33605,USA,4,2027,682,-343,326,41,7.951219512195122,3.439,Slow Moving
SYN00974,P1654,Aspirin 81mg,analgesic,HealWell Pharma,ASP-2402N,2026-12-05,2024-10-29,156,7,2024-11-13,5.401871173958266,37.81,ST018,HealthFirst Pharmacy,938 King St,Columbus,OH,43201,USA,11,2024,247,520,367,46,7.978260869565218,3.744,Moderate
SYN00975,P1113,Vitamin E 400IU,supplement,NutriHealth Inc.,VITE-25A,2029-01-14,2027-12-26,42,3,2028-01-03,8.202857759470382,24.61,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703,USA,1,2028,1018,-633,181,47,3.851063829787234,3.507,Moderate
SYN00976,P1478,Fluticasone Nasal Spray,antihistamine,AllergyFree Labs,FLU-2402X,2025-12-21,2024-11-27,60,5,2024-12-05,13.313154803386505,66.57,ST025,Care Max Pharmacy,2513 River Rd,Lafayette,LA,70501,USA,12,2024,-102,491,223,45,4.955555555555556,3.629,Moderate
SYN00977,P1058,Naproxen 220mg,analgesic,HealWell Pharma,NAP-25A,2028-05-21,2027-05-12,103,7,2027-05-26,6.182508147913253,43.28,ST038,Central Pharmacy,1245 Adams Ave,Philadelphia,PA,19124,USA,5,2027,780,-405,412,50,8.24,4.667,Moderate
SYN00978,P1058,Naproxen 220mg,analgesic,HealWell Pharma,NAP-25A,2028-06-11,2027-05-23,104,9,2027-05-24,6.686342010254025,60.18,ST038,Central Pharmacy,1245 Adams Ave,Philadelphia,PA,19124,USA,5,2027,801,-416,412,50,8.24,4.667,Moderate
SYN00979,P1039,Potassium 99mg,supplement,NutriHealth Inc,POT-24B-039,2026-09-15,2025-08-25,84,5,2025-09-05,8.02640810691046,40.13,ST039,MetroCare Pharmacy,880 North Ave,Minneapolis,MN,55401,USA,9,2025,166,220,159,41,3.8780487804878048,1.333,Slow Moving
SYN00980,P1034,Hydroxyzine 25mg,antihistamine,AllergyFree Ltd,HYZ-24C-034,2026-05-15,2025-05-16,48,4,2025-05-14,12.98487298820851,51.94,ST034,GreenLeaf Drugs,77 Pine St,Boulder,CO,80301,USA,5,2025,43,321,197,68,2.8970588235294117,5.106,Moderate
SYN00981,P1166,Azithromycin 250mg,antibiotic,HealWell Pharma,AZI-24D,2026-04-05,2025-03-14,72,4,2025-03-16,17.906041575521982,71.62,ST020,Lakeview Pharmacy,21 Lake Dr,Minneapolis,MN,55401,USA,3,2025,3,384,183,39,4.6923076923076925,2.3,Slow Moving
SYN00982,P1012,Vitamin D3 1000IU,supplement,NutriHealth Inc.,VITD-24C,2027-06-12,2026-05-31,57,1,2026-06-27,5.957455919687145,5.96,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703,USA,6,2026,436,-59,94,46,2.0434782608695654,3.439,Slow Moving
SYN00982,P1012,Vitamin D3 1000IU,supplement,NutriHealth Inc.,VITD-24C,2027-06-12,2026-05-31,57,1,2026-06-27,5.957455919687145,5.96,ST021,HealthFirst Pharmacy,3371 Maple St,Springfield,IL,62703,USA,6,2026,436,-59,83,43,1.930232558139535,3.173,Slow Moving
SYN00983,P1136,Levothyroxine 100mcg,hormone,PharmaGenix,LEV-23F,2028-04-10,2027-11-09,26,1,2028-01-26,42.909244199494594,42.91,ST016,HealthFirst Pharmacy,390 Pine St,Seattle,WA,98101,USA,1,2028,739,-586,106,57,1.8596491228070176,4.191,Moderate
SYN00984,P1587,Cetirizine 10mg,antihistamine,AllergyMed Labs,CET-2024X,2025-08-17,2024-07-25,193,11,2024-10-20,9.873263378182756,108.61,ST024,Spring Wellness,909 Cedar Rd,Akron,OH,44301,USA,10,2024,-228,616,666,56,11.892857142857142,5.801,Moderate
SYN00985,P1105,Cetirizine 10mg,antihistamine,AllergyFree Labs,CET-2404F,2026-06-06,2024-05-05,58,2,2024-05-16,7.610290495365285,15.22,ST015,Family RX,900 Oak Dr,Toledo,OH,43606,USA,5,2024,65,697,162,50,3.24,3.443,Slow Moving
SYN00986,P1087,Prednisone 20mg,other,Sterix Pharma,PRED-25A,2028-08-04,2027-07-10,62,8,2027-07-15,14.090083142385172,112.72,ST030,CityMed RX,400 Oak Dr,Charlotte,NC,28205,USA,7,2027,855,-464,308,46,6.695652173913044,3.744,Moderate
SYN00987,P1065,Amoxicillin 500mg,antibiotic,MediCore Labs,AMX-24B,2025-10-07,2024-09-29,101,8,2024-09-26,13.232224913952368,105.86,ST012,Wellness Chemist,44 Main St,Nashville,TN,37211,USA,9,2024,-177,550,441,62,7.112903225806452,6.138,Moderate
SYN00987,P1065,Amoxicillin 500mg,antibiotic,MediCore Labs,AMX-24B,2025-10-07,2024-09-29,101,8,2024-09-26,13.232224913952368,105.86,ST012,Wellness Chemist,44 Main St,Nashville,TN,37211,USA,9,2024,-177,550,197,51,3.8627450980392157,3.509,Moderate
SYN00988,P1051,Hydroxyzine 25mg,antihistamine,Allergonix,HYD-25A,2028-09-14,2027-09-12,36,3,2027-09-14,9.495377743582118,28.49,ST036,ScriptRx,6029 Old Main St,Richmond,VA,23219,USA,9,2027,896,-528,141,67,2.1044776119402986,5.143,Moderate
SYN00988,P1051,Hydroxyzine 25mg,antihistamine,Allergonix,HYD-25A,2028-09-14,2027-09-12,36,3,2027-09-14,9.495377743582118,28.49,ST036,ScriptRx,6029 Old Main St,Richmond,VA,23219,USA,9,2027,896,-528,279,47,5.9361702127659575,3.898,Moderate
SYN00989,P1440,Vitamin B Complex,supplement,NutriHealth Inc,VITB-24A,2027-03-04,2026-02-20,165,10,2026-03-07,14.03493867119442,140.35,ST048,Health Express,505 State Ave,Raleigh,NC,27601,USA,3,2026,336,41,592,59,10.033898305084746,6.14,Moderate
SYN00990,P1029,Azithromycin 250mg,antibiotic,MediCore Labs,AZI-24A-029,2026-11-28,2025-10-05,52,2,2025-10-21,19.13296722548631,38.27,ST029,GoodHealth Drugs,232 Main St,Houston,TX,77002,USA,10,2025,240,179,108,52,2.076923076923077,3.439,Slow Moving
SYN00990,P1029,Azithromycin 250mg,antibiotic,MediCore Labs,AZI-24A-029,2026-11-28,2025-10-05,52,2,2025-10-21,19.13296722548631,38.27,ST029,GoodHealth Drugs,232 Main St,Houston,TX,77002,USA,10,2025,240,179,233,60,3.8833333333333333,5.304,Moderate
SYN00991,P1114,Cholecalciferol 5000IU,supplement,NutriHealth Inc.,CHO-24D,2028-01-05,2027-01-03,82,4,2027-01-09,8.518827253278335,34.08,ST028,Sunrise Drugs,512 11th Ave,Seattle,WA,98122,USA,1,2027,643,-276,191,48,3.9791666666666665,3.531,Moderate
SYN00993,P1514,Albuterol Inhaler,bronchodilator,Airways Pharmaceuticals,ALB-2403A,2025-08-19,2024-08-07,46,2,2024-08-25,20.75502561676377,41.51,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802,USA,8,2024,-226,603,125,43,2.9069767441860463,3.173,Slow Moving
SYN00994,P1001,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-24A-001,2025-12-11,2024-10-25,119,7,2024-11-01,8.240459414825269,57.68,ST001,HealthFirst Pharmacy,123 Market St,Springfield,IL,62701,USA,11,2024,-112,524,391,98,3.989795918367347,4.641,Moderate
SYN00995,P1035,Esomeprazole 40mg,antacid,Digestive Solutions,ESO-23E-035,2026-05-06,2025-03-12,81,5,2025-03-25,14.49327024225471,72.47,ST035,CityRx Pharmacy,159 West Loop,Chicago,IL,60607,USA,3,2025,34,386,218,55,3.963636363636364,3.605,Moderate
SYN00995,P1035,Esomeprazole 40mg,antacid,Digestive Solutions,ESO-23E-035,2026-05-06,2025-03-12,81,5,2025-03-25,14.49327024225471,72.47,ST035,CityRx Pharmacy,159 West Loop,Chicago,IL,60607,USA,3,2025,34,386,103,51,2.019607843137255,3.439,Slow Moving
SYN00996,P1105,Cetirizine 10mg,antihistamine,AllergyFree Labs,CET-2404F,2026-05-13,2024-04-30,68,3,2024-05-12,8.06977158983057,24.21,ST015,Family RX,900 Oak Dr,Toledo,OH,43606,USA,5,2024,41,702,162,50,3.24,3.443,Slow Moving
SYN00997,P1772,Omeprazole 20mg,antacid,StomachHealth Inc.,OMP-23D,2025-11-13,2024-10-26,70,3,2025-01-15,13.29508311281896,39.89,ST025,CareMax Pharmacy,1512 Birch Lane,Boise,ID,83702,USA,1,2025,-140,523,152,52,2.923076923076923,3.439,Slow Moving
SYN00998,P1017,Zinc 50mg,supplement,NutriHealth Inc,ZNC-24B-017,2026-04-15,2025-02-01,103,5,2025-02-12,7.781983266702802,38.91,ST017,PrimeHealth,800 Health St,Phoenix,AZ,85004,USA,2,2025,13,425,321,46,6.978260869565218,3.744,Moderate
SYN00998,P1017,Zinc 50mg,supplement,NutriHealth Inc,ZNC-24B-017,2026-04-15,2025-02-01,103,5,2025-02-12,7.781983266702802,38.91,ST017,PrimeHealth,800 Health St,Phoenix,AZ,85004,USA,2,2025,13,425,251,43,5.837209302325581,3.383,Slow Moving
SYN00999,P1047,Calcium 1200mg,supplement,NutriHealth Inc,CAL-24D-047,2026-08-20,2025-07-25,64,5,2025-08-17,12.480876725574433,62.4,ST005,CityRx Pharmacy,159 West Loop,Chicago,IL,60607,USA,8,2025,140,251,123,44,2.7954545454545454,3.378,Slow Moving
SYN00999,P1047,Calcium 1200mg,supplement,NutriHealth Inc,CAL-24D-047,2026-08-20,2025-07-25,64,5,2025-08-17,12.480876725574433,62.4,ST005,CityRx Pharmacy,159 West Loop,Chicago,IL,60607,USA,8,2025,140,251,296,60,4.933333333333334,6.237,Moderate
SYN01000,P1065,Cetirizine 10mg,antihistamine,Allergonix,CTZ-24B,2027-05-31,2026-05-11,42,4,2026-06-07,8.144972116312706,32.58,ST020,ExpressRx,5401 W Belmont Ave,Chicago,IL,60641,USA,6,2026,424,-39,441,62,7.112903225806452,6.138,Moderate
SYN01000,P1065,Cetirizine 10mg,antihistamine,Allergonix,CTZ-24B,2027-05-31,2026-05-11,42,4,2026-06-07,8.144972116312706,32.58,ST020,ExpressRx,5401 W Belmont Ave,Chicago,IL,60641,USA,6,2026,424,-39,197,51,3.8627450980392157,3.509,Moderate
SYN01001,P1558,Rabeprazole 20mg,antacid,GastroCare,RAB-2403Z,2026-10-29,2024-10-03,110,9,2024-10-13,7.916528218857116,71.25,ST023,Wellness Drugstore,78 Peach Ave,Augusta,GA,30904,USA,10,2024,210,546,553,54,10.24074074074074,5.383,Moderate
SYN01002,P1255,Multivitamin Adult,supplement,NutriHealth Inc,MVA-24D,2027-06-05,2026-06-20,237,14,2026-06-25,9.26127688527061,129.66,ST029,Vibrant Life,1212 Grand Rd,Indianapolis,IN,46204,USA,6,2026,429,-79,715,48,14.895833333333334,5.39,Moderate
SYN01003,P1391,Naproxen 220mg,analgesic,HealWell Pharma,NAP-24E,2027-03-08,2026-02-07,95,7,2026-02-16,8.878014011851196,62.15,ST043,QuickCare Pharmacy,17 Fast Ln,Houston,TX,77002,USA,2,2026,340,54,291,46,6.326086956521739,3.744,Moderate
SYN01004,P1432,Paracetamol 500mg,analgesic,HealWell Pharma,PAR-24C,2027-08-27,2026-08-09,106,7,2026-08-14,8.21031558871681,57.47,ST047,Peak Pharmacy,22 Ridge Ln,Denver,CO,80204,USA,8,2026,512,-129,269,38,7.078947368421052,3.407,Slow Moving
SYN01005,P1059,Fexofenadine 180mg,antihistamine,Allergonix,FEX-24C,2027-12-08,2026-12-26,60,2,2026-12-31,13.539015354873884,27.08,ST031,RxDirect,2501 6th Ave,Tacoma,WA,98406,USA,12,2026,615,-268,152,50,3.04,3.439,Slow Moving
SYN01006,P1118,Tetanus Vaccine,vaccine,Vaxilife,TET-27C,2029-01-25,2027-12-05,790,300,2028-01-10,13.913736397267256,4174.12,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407,USA,1,2028,1029,-612,14696,49,299.9183673469388,5.883,Moderate
SYN01007,P1021,Diphenhydramine 25mg,antihistamine,AllergyFree Ltd,DIP-24C-021,2026-06-10,2025-04-18,59,2,2025-04-30,12.312395009084858,24.62,ST021,Sunset Drugs,855 Sunset Blvd,Los Angeles,CA,90028,USA,4,2025,69,349,168,57,2.9473684210526314,4.193,Moderate
SYN01007,P1021,Diphenhydramine 25mg,antihistamine,AllergyFree Ltd,DIP-24C-021,2026-06-10,2025-04-18,59,2,2025-04-30,12.312395009084858,24.62,ST021,Sunset Drugs,855 Sunset Blvd,Los Angeles,CA,90028,USA,4,2025,69,349,143,50,2.86,3.439,Slow Moving
SYN01007,P1021,Diphenhydramine 25mg,antihistamine,AllergyFree Ltd,DIP-24C-021,2026-06-10,2025-04-18,59,2,2025-04-30,12.312395009084858,24.62,ST021,Sunset Drugs,855 Sunset Blvd,Los Angeles,CA,90028,USA,4,2025,69,349,381,95,4.010526315789473,6.217,Moderate
SYN01008,P1177,Fish Oil 1200mg,supplement,NutriHealth Inc,FISH-24A,2026-12-12,2025-12-21,195,9,2025-12-26,13.93609659295788,125.42,ST021,Superior Rx,640 7th St,Cleveland,OH,44113,USA,12,2025,254,102,425,43,9.883720930232558,3.477,Slow Moving
SYN01009,P1001,Ibuprofen 200mg,analgesic,HealWell Pharma,IBU-24A-001,2025-12-04,2024-10-14,115,6,2024-11-07,7.60225422990191,45.61,ST001,HealthFirst Pharmacy,123 Market St,Springfield,IL,62701,USA,11,2024,-119,535,391,98,3.989795918367347,4.641,Moderate
SYN01010,P1615,Meclizine 25mg,antihistamine,AllergyFree Labs,MEC-2402M,2026-03-07,2024-02-23,45,2,2024-03-11,8.890224192028517,17.78,ST022,MetroCare Pharmacy,1220 Maple Ave,Newport,KY,41071,USA,3,2024,-26,769,87,45,1.9333333333333333,3.439,Slow Moving
SYN01011,P1011,Vitamin B12 1000mcg,supplement,NutriHealth Inc.,VITB-25A,2028-10-31,2027-10-04,38,2,2027-10-23,9.017553842333426,18.04,ST039,GenPharm,3300 E 1st Ave,Denver,CO,80206,USA,10,2027,943,-550,304,62,4.903225806451613,6.243,Moderate
SYN01011,P1011,Vitamin B12 1000mcg,supplement,NutriHealth Inc.,VITB-25A,2028-10-31,2027-10-04,38,2,2027-10-23,9.017553842333426,18.04,ST039,GenPharm,3300 E 1st Ave,Denver,CO,80206,USA,10,2027,943,-550,132,49,2.693877551020408,3.439,Slow Moving
SYN01012,P1030,Albuterol Inhaler,bronchodilator,RespiraMed,ALB-24B-030,2026-01-17,2024-11-13,37,2,2024-11-30,45.860337651584544,91.72,ST030,UrbanMeds,90 7th Ave,New York,NY,10001,USA,11,2024,-75,505,79,42,1.880952380952381,2.7,Slow Moving
SYN01013,P1127,Shingles Vaccine,vaccine,Vaxilife,SHG-27A,2029-01-06,2027-12-08,897,499,2027-12-26,20.909934372594567,10434.06,ST035,Seasonal RX,1120 Brookside Dr,Minneapolis,MN,55407,USA,12,2027,1010,-615,29496,59,499.93220338983053,6.796,Fast Moving
SYN01014,P1083,Clindamycin 300mg,antibiotic,MediCore Labs,CLI-25A,2028-10-15,2027-10-20,91,5,2027-10-28,20.861949581361863,104.31,ST032,BestMed,1905 Westgate Blvd,Austin,TX,78745,USA,10,2027,927,-566,210,43,4.883720930232558,3.223,Slow Moving
SYN01015,P1105,Cetirizine 10mg,antihistamine,AllergyFree Labs,CET-2404F,2026-04-23,2024-05-08,62,3,2024-05-19,8.201311423425595,24.6,ST015,Family RX,900 Oak Dr,Toledo,OH,43606,USA,5,2024,21,694,162,50,3.24,3.443,Slow Moving
SYN01016,P1016,Omeprazole 20mg,antacid,Digestive Solutions,OMP-23O-016,2025-10-26,2024-10-06,185,7,2024-10-13,9.132898322736798,63.93,ST016,Parkway Pharmacy,3100 Parkway Dr,Atlanta,GA,30303,USA,10,2024,-158,543,261,37,7.054054054054054,3.38,Slow Moving
SYN01017,P1440,Vitamin B Complex,supplement,NutriHealth Inc,VITB-24A,2027-03-29,2026-03-07,155,11,2026-03-01,13.34317442750236,146.77,ST048,Health Express,505 State Ave,Raleigh,NC,27601,USA,3,2026,361,26,592,59,10.033898305084746,6.14,Moderate
SYN01018,P1704,Docusate Sodium 100mg,laxative,GutRelief,DOC-2402A,2025-11-21,2024-12-07,74,3,2024-12-14,6.094358154913806,18.28,ST027,Community Health RX,390 Oakley Ln,Mobile,AL,36609,USA,12,2024,-132,481,261,63,4.142857142857143,5.653,Moderate
SYN01019,P1411,Influenza Vaccine 2024,vaccine,MedVax Labs,FLU-2024B,2026-01-28,2024-09-02,321,83,2024-11-07,16.879336730589113,1400.98,ST027,WellSpring Clinic,4850 Lakeview Dr,Madison,WI,53705,USA,11,2024,-64,577,4280,51,83.92156862745098,6.138,Moderate
SYN01019,P1411,Influenza Vaccine 2024,vaccine,MedVax Labs,FLU-2024B,2026-01-28,2024-09-02,321,83,2024-11-07,16.879336730589113,1400.98,ST027,WellSpring Clinic,4850 Lakeview Dr,Madison,WI,53705,USA,11,2024,-64,577,316,62,5.096774193548387,6.205,Moderate
SYN01020,P1353,Hydrocodone/APAP 5-325mg,analgesic,HealWell Pharma,HCAP-2404C,2026-04-18,2024-04-11,25,3,2024-04-14,13.366109189723282,40.1,ST019,Lakeview Pharmacy,882 Willow Ave,Duluth,MN,55802,USA,4,2024,16,721,87,46,1.891304347826087,3.439,Slow Moving
SYN01021,P1013,Acetaminophen 500mg,analgesic,HealWell Pharma,ACE-24Q,2025-12-11,2025-01-18,83,7,2025-01-17,9.137920921345946,63.97,ST010,HealthFirst Pharmacy,1000 Main St,Boston,MA,2118,USA,1,2025,-112,439,285,46,6.195652173913044,3.744,Moderate
SYN01021,P1013,Acetaminophen 500mg,analgesic,HealWell Pharma,ACE-24Q,2025-12-11,2025-01-18,83,7,2025-01-17,9.137920921345946,63.97,ST010,HealthFirst Pharmacy,1000 Main St,Boston,MA,2118,USA,1,2025,-112,439,170,43,3.953488372093023,3.223,Slow Moving
SYN01022,P1078,Doxycycline 100mg,antibiotic,MediCore Labs,DOX-25A,2028-11-10,2027-11-11,123,11,2027-11-14,17.73860004134191,195.12,ST032,BestMed,1905 Westgate Blvd,Austin,TX,78745,USA,11,2027,953,-588,491,49,10.020408163265307,4.712,Moderate
SYN01023,P1108,Pantoprazole 40mg,antacid,DigestAid Corp,PAN-25B,2028-09-09,2027-07-31,123,9,2027-08-28,13.330183450233804,119.97,ST039,GenPharm,3300 E 1st Ave,Denver,CO,80206,USA,8,2027,891,-485,506,51,9.92156862745098,5.117,Moderate
